Anio;Periodo;DatoPoblacionMayor65;CodigoBarrio;CodigoDistrito;NombreBarrio;NombreDistrito
2006;Anual;21.76;125;12;Moscardó;Usera
2007;Anual;21.37;125;12;Moscardó;Usera
2008;Anual;20.57;125;12;Moscardó;Usera
2009;Anual;20.16;125;12;Moscardó;Usera
2010;Anual;19.71;125;12;Moscardó;Usera
2011;Anual;19.59;125;12;Moscardó;Usera
2012;Anual;20.02;125;12;Moscardó;Usera
2013;Anual;20.22;125;12;Moscardó;Usera
2014;Anual;20.6;125;12;Moscardó;Usera
2015;Anual;20.73;125;12;Moscardó;Usera
2016;Anual;20.16;125;12;Moscardó;Usera
2017;Anual;19.73;125;12;Moscardó;Usera
2018;Anual;19.44;125;12;Moscardó;Usera
2019;Anual;18.93;125;12;Moscardó;Usera
2020;Anual;18.43;125;12;Moscardó;Usera
2021;Anual;18.32;125;12;Moscardó;Usera
2022;Anual;18.6;125;12;Moscardó;Usera
2005;Anual;6.75;24;2;Legazpi;Arganzuela
2006;Anual;6.54;24;2;Legazpi;Arganzuela
2007;Anual;6.08;24;2;Legazpi;Arganzuela
2008;Anual;5.94;24;2;Legazpi;Arganzuela
2009;Anual;5.9;24;2;Legazpi;Arganzuela
2010;Anual;6.09;24;2;Legazpi;Arganzuela
2011;Anual;6.29;24;2;Legazpi;Arganzuela
2012;Anual;6.32;24;2;Legazpi;Arganzuela
2013;Anual;6.53;24;2;Legazpi;Arganzuela
2014;Anual;7.03;24;2;Legazpi;Arganzuela
2015;Anual;7.26;24;2;Legazpi;Arganzuela
2016;Anual;7.53;24;2;Legazpi;Arganzuela
2017;Anual;7.79;24;2;Legazpi;Arganzuela
2018;Anual;8.33;24;2;Legazpi;Arganzuela
2019;Anual;8.66;24;2;Legazpi;Arganzuela
2020;Anual;9.29;24;2;Legazpi;Arganzuela
2021;Anual;9.75;24;2;Legazpi;Arganzuela
2022;Anual;10.5;24;2;Legazpi;Arganzuela
2005;Anual;14.66;133;13;Palomeras Bajas;Puente de Vallecas
2006;Anual;14.72;133;13;Palomeras Bajas;Puente de Vallecas
2007;Anual;14.54;133;13;Palomeras Bajas;Puente de Vallecas
2008;Anual;14.5;133;13;Palomeras Bajas;Puente de Vallecas
2009;Anual;14.47;133;13;Palomeras Bajas;Puente de Vallecas
2010;Anual;14.77;133;13;Palomeras Bajas;Puente de Vallecas
2011;Anual;14.91;133;13;Palomeras Bajas;Puente de Vallecas
2012;Anual;15.26;133;13;Palomeras Bajas;Puente de Vallecas
2013;Anual;15.48;133;13;Palomeras Bajas;Puente de Vallecas
2014;Anual;16.01;133;13;Palomeras Bajas;Puente de Vallecas
2015;Anual;16.25;133;13;Palomeras Bajas;Puente de Vallecas
2016;Anual;16.27;133;13;Palomeras Bajas;Puente de Vallecas
2017;Anual;16.33;133;13;Palomeras Bajas;Puente de Vallecas
2018;Anual;16.39;133;13;Palomeras Bajas;Puente de Vallecas
2019;Anual;16.32;133;13;Palomeras Bajas;Puente de Vallecas
2020;Anual;16.47;133;13;Palomeras Bajas;Puente de Vallecas
2021;Anual;16.72;133;13;Palomeras Bajas;Puente de Vallecas
2022;Anual;17.42;133;13;Palomeras Bajas;Puente de Vallecas
2005;Anual;17.97;134;13;Palomeras Sureste;Puente de Vallecas
2006;Anual;18.19;134;13;Palomeras Sureste;Puente de Vallecas
2007;Anual;18.08;134;13;Palomeras Sureste;Puente de Vallecas
2008;Anual;17.66;134;13;Palomeras Sureste;Puente de Vallecas
2009;Anual;17.51;134;13;Palomeras Sureste;Puente de Vallecas
2010;Anual;17.71;134;13;Palomeras Sureste;Puente de Vallecas
2011;Anual;17.9;134;13;Palomeras Sureste;Puente de Vallecas
2012;Anual;18.02;134;13;Palomeras Sureste;Puente de Vallecas
2013;Anual;18.16;134;13;Palomeras Sureste;Puente de Vallecas
2014;Anual;18.53;134;13;Palomeras Sureste;Puente de Vallecas
2015;Anual;18.72;134;13;Palomeras Sureste;Puente de Vallecas
2016;Anual;18.65;134;13;Palomeras Sureste;Puente de Vallecas
2017;Anual;18.46;134;13;Palomeras Sureste;Puente de Vallecas
2018;Anual;18.46;134;13;Palomeras Sureste;Puente de Vallecas
2019;Anual;18.3;134;13;Palomeras Sureste;Puente de Vallecas
2020;Anual;18.23;134;13;Palomeras Sureste;Puente de Vallecas
2021;Anual;18.17;134;13;Palomeras Sureste;Puente de Vallecas
2022;Anual;18.48;134;13;Palomeras Sureste;Puente de Vallecas
2005;Anual;18.9;107;10;Águilas;Latina
2006;Anual;20.14;107;10;Águilas;Latina
2007;Anual;20.78;107;10;Águilas;Latina
2008;Anual;21.49;107;10;Águilas;Latina
2009;Anual;22.54;107;10;Águilas;Latina
2010;Anual;23.67;107;10;Águilas;Latina
2011;Anual;24.66;107;10;Águilas;Latina
2012;Anual;25.69;107;10;Águilas;Latina
2013;Anual;26.5;107;10;Águilas;Latina
2014;Anual;27.38;107;10;Águilas;Latina
2015;Anual;28.02;107;10;Águilas;Latina
2016;Anual;28.37;107;10;Águilas;Latina
2017;Anual;28.35;107;10;Águilas;Latina
2018;Anual;28.24;107;10;Águilas;Latina
2019;Anual;27.98;107;10;Águilas;Latina
2020;Anual;27.59;107;10;Águilas;Latina
2021;Anual;27.46;107;10;Águilas;Latina
2022;Anual;27.72;107;10;Águilas;Latina
2005;Anual;20.98;131;13;Entrevías;Puente de Vallecas
2006;Anual;20.86;131;13;Entrevías;Puente de Vallecas
2007;Anual;20.66;131;13;Entrevías;Puente de Vallecas
2008;Anual;20.41;131;13;Entrevías;Puente de Vallecas
2009;Anual;20.36;131;13;Entrevías;Puente de Vallecas
2010;Anual;20.68;131;13;Entrevías;Puente de Vallecas
2011;Anual;21.04;131;13;Entrevías;Puente de Vallecas
2012;Anual;21.11;131;13;Entrevías;Puente de Vallecas
2013;Anual;21.2;131;13;Entrevías;Puente de Vallecas
2014;Anual;21.3;131;13;Entrevías;Puente de Vallecas
2015;Anual;21.19;131;13;Entrevías;Puente de Vallecas
2016;Anual;20.73;131;13;Entrevías;Puente de Vallecas
2017;Anual;20.34;131;13;Entrevías;Puente de Vallecas
2018;Anual;19.98;131;13;Entrevías;Puente de Vallecas
2019;Anual;19.41;131;13;Entrevías;Puente de Vallecas
2020;Anual;18.96;131;13;Entrevías;Puente de Vallecas
2021;Anual;18.57;131;13;Entrevías;Puente de Vallecas
2022;Anual;18.66;131;13;Entrevías;Puente de Vallecas
2005;Anual;20.12;114;11;Vista Alegre;Carabanchel
2006;Anual;20.44;114;11;Vista Alegre;Carabanchel
2007;Anual;20.65;114;11;Vista Alegre;Carabanchel
2008;Anual;20.59;114;11;Vista Alegre;Carabanchel
2009;Anual;20.77;114;11;Vista Alegre;Carabanchel
2010;Anual;21.02;114;11;Vista Alegre;Carabanchel
2011;Anual;21.63;114;11;Vista Alegre;Carabanchel
2012;Anual;22.3;114;11;Vista Alegre;Carabanchel
2013;Anual;22.77;114;11;Vista Alegre;Carabanchel
2014;Anual;23.45;114;11;Vista Alegre;Carabanchel
2015;Anual;23.77;114;11;Vista Alegre;Carabanchel
2016;Anual;23.65;114;11;Vista Alegre;Carabanchel
2017;Anual;23.45;114;11;Vista Alegre;Carabanchel
2018;Anual;23.35;114;11;Vista Alegre;Carabanchel
2019;Anual;22.77;114;11;Vista Alegre;Carabanchel
2020;Anual;22.14;114;11;Vista Alegre;Carabanchel
2021;Anual;22.08;114;11;Vista Alegre;Carabanchel
2022;Anual;22.22;114;11;Vista Alegre;Carabanchel
2005;Anual;10.52;182;18;Santa Eugenia;Villa de Vallecas
2006;Anual;11.01;182;18;Santa Eugenia;Villa de Vallecas
2007;Anual;11.27;182;18;Santa Eugenia;Villa de Vallecas
2008;Anual;11.75;182;18;Santa Eugenia;Villa de Vallecas
2009;Anual;12.28;182;18;Santa Eugenia;Villa de Vallecas
2010;Anual;12.9;182;18;Santa Eugenia;Villa de Vallecas
2011;Anual;13.6;182;18;Santa Eugenia;Villa de Vallecas
2012;Anual;14.52;182;18;Santa Eugenia;Villa de Vallecas
2013;Anual;15.39;182;18;Santa Eugenia;Villa de Vallecas
2014;Anual;16.66;182;18;Santa Eugenia;Villa de Vallecas
2015;Anual;17.69;182;18;Santa Eugenia;Villa de Vallecas
2016;Anual;18.72;182;18;Santa Eugenia;Villa de Vallecas
2017;Anual;19.64;182;18;Santa Eugenia;Villa de Vallecas
2018;Anual;20.42;182;18;Santa Eugenia;Villa de Vallecas
2019;Anual;21.26;182;18;Santa Eugenia;Villa de Vallecas
2020;Anual;21.91;182;18;Santa Eugenia;Villa de Vallecas
2021;Anual;22.82;182;18;Santa Eugenia;Villa de Vallecas
2022;Anual;23.7;182;18;Santa Eugenia;Villa de Vallecas
2005;Anual;20.84;124;12;Almendrales;Usera
2006;Anual;20.0;124;12;Almendrales;Usera
2007;Anual;19.01;124;12;Almendrales;Usera
2008;Anual;17.74;124;12;Almendrales;Usera
2009;Anual;17.38;124;12;Almendrales;Usera
2010;Anual;17.31;124;12;Almendrales;Usera
2011;Anual;17.38;124;12;Almendrales;Usera
2012;Anual;17.31;124;12;Almendrales;Usera
2013;Anual;17.49;124;12;Almendrales;Usera
2014;Anual;18.06;124;12;Almendrales;Usera
2015;Anual;18.16;124;12;Almendrales;Usera
2016;Anual;17.8;124;12;Almendrales;Usera
2017;Anual;17.36;124;12;Almendrales;Usera
2018;Anual;16.83;124;12;Almendrales;Usera
2019;Anual;16.29;124;12;Almendrales;Usera
2020;Anual;15.79;124;12;Almendrales;Usera
2021;Anual;15.46;124;12;Almendrales;Usera
2022;Anual;15.57;124;12;Almendrales;Usera
2005;Anual;19.64;115;11;Puerta Bonita;Carabanchel
2006;Anual;19.67;115;11;Puerta Bonita;Carabanchel
2007;Anual;19.21;115;11;Puerta Bonita;Carabanchel
2008;Anual;18.87;115;11;Puerta Bonita;Carabanchel
2009;Anual;18.84;115;11;Puerta Bonita;Carabanchel
2010;Anual;18.56;115;11;Puerta Bonita;Carabanchel
2011;Anual;18.87;115;11;Puerta Bonita;Carabanchel
2012;Anual;19.5;115;11;Puerta Bonita;Carabanchel
2013;Anual;19.85;115;11;Puerta Bonita;Carabanchel
2014;Anual;20.3;115;11;Puerta Bonita;Carabanchel
2015;Anual;20.41;115;11;Puerta Bonita;Carabanchel
2016;Anual;19.99;115;11;Puerta Bonita;Carabanchel
2017;Anual;19.69;115;11;Puerta Bonita;Carabanchel
2018;Anual;19.13;115;11;Puerta Bonita;Carabanchel
2019;Anual;18.48;115;11;Puerta Bonita;Carabanchel
2020;Anual;17.9;115;11;Puerta Bonita;Carabanchel
2021;Anual;17.46;115;11;Puerta Bonita;Carabanchel
2022;Anual;17.55;115;11;Puerta Bonita;Carabanchel
2005;Anual;18.65;117;11;Abrantes;Carabanchel
2006;Anual;18.45;117;11;Abrantes;Carabanchel
2007;Anual;17.98;117;11;Abrantes;Carabanchel
2008;Anual;17.64;117;11;Abrantes;Carabanchel
2009;Anual;17.59;117;11;Abrantes;Carabanchel
2010;Anual;17.6;117;11;Abrantes;Carabanchel
2011;Anual;17.81;117;11;Abrantes;Carabanchel
2012;Anual;18.08;117;11;Abrantes;Carabanchel
2013;Anual;18.32;117;11;Abrantes;Carabanchel
2014;Anual;18.83;117;11;Abrantes;Carabanchel
2015;Anual;19.07;117;11;Abrantes;Carabanchel
2016;Anual;19.0;117;11;Abrantes;Carabanchel
2017;Anual;18.73;117;11;Abrantes;Carabanchel
2018;Anual;18.45;117;11;Abrantes;Carabanchel
2019;Anual;17.95;117;11;Abrantes;Carabanchel
2020;Anual;17.42;117;11;Abrantes;Carabanchel
2021;Anual;17.29;117;11;Abrantes;Carabanchel
2022;Anual;17.53;117;11;Abrantes;Carabanchel
2005;Anual;19.14;127;12;Pradolongo;Usera
2006;Anual;19.62;127;12;Pradolongo;Usera
2007;Anual;19.41;127;12;Pradolongo;Usera
2008;Anual;18.69;127;12;Pradolongo;Usera
2009;Anual;18.44;127;12;Pradolongo;Usera
2010;Anual;18.54;127;12;Pradolongo;Usera
2011;Anual;18.65;127;12;Pradolongo;Usera
2012;Anual;18.74;127;12;Pradolongo;Usera
2013;Anual;19.12;127;12;Pradolongo;Usera
2014;Anual;18.94;127;12;Pradolongo;Usera
2015;Anual;18.87;127;12;Pradolongo;Usera
2016;Anual;18.55;127;12;Pradolongo;Usera
2017;Anual;18.21;127;12;Pradolongo;Usera
2018;Anual;17.51;127;12;Pradolongo;Usera
2019;Anual;17.2;127;12;Pradolongo;Usera
2020;Anual;16.59;127;12;Pradolongo;Usera
2021;Anual;16.19;127;12;Pradolongo;Usera
2022;Anual;16.35;127;12;Pradolongo;Usera
2005;Anual;19.28;126;12;Zofío;Usera
2006;Anual;19.04;126;12;Zofío;Usera
2007;Anual;18.91;126;12;Zofío;Usera
2008;Anual;18.3;126;12;Zofío;Usera
2009;Anual;18.13;126;12;Zofío;Usera
2010;Anual;17.92;126;12;Zofío;Usera
2011;Anual;18.58;126;12;Zofío;Usera
2012;Anual;18.87;126;12;Zofío;Usera
2013;Anual;19.15;126;12;Zofío;Usera
2014;Anual;19.34;126;12;Zofío;Usera
2015;Anual;19.37;126;12;Zofío;Usera
2016;Anual;19.1;126;12;Zofío;Usera
2017;Anual;18.7;126;12;Zofío;Usera
2018;Anual;18.24;126;12;Zofío;Usera
2019;Anual;18.03;126;12;Zofío;Usera
2020;Anual;17.35;126;12;Zofío;Usera
2021;Anual;17.06;126;12;Zofío;Usera
2022;Anual;17.7;126;12;Zofío;Usera
2005;Anual;15.99;122;12;Orcasur;Usera
2006;Anual;15.95;122;12;Orcasur;Usera
2007;Anual;15.26;122;12;Orcasur;Usera
2008;Anual;14.93;122;12;Orcasur;Usera
2009;Anual;14.6;122;12;Orcasur;Usera
2010;Anual;14.43;122;12;Orcasur;Usera
2011;Anual;14.62;122;12;Orcasur;Usera
2012;Anual;14.68;122;12;Orcasur;Usera
2013;Anual;14.91;122;12;Orcasur;Usera
2014;Anual;15.17;122;12;Orcasur;Usera
2015;Anual;15.0;122;12;Orcasur;Usera
2016;Anual;14.86;122;12;Orcasur;Usera
2017;Anual;14.84;122;12;Orcasur;Usera
2018;Anual;14.63;122;12;Orcasur;Usera
2019;Anual;14.61;122;12;Orcasur;Usera
2020;Anual;14.36;122;12;Orcasur;Usera
2021;Anual;14.06;122;12;Orcasur;Usera
2022;Anual;14.22;122;12;Orcasur;Usera
2005;Anual;13.85;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2006;Anual;13.98;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2007;Anual;13.83;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2008;Anual;12.48;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2009;Anual;11.22;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2010;Anual;10.3;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2011;Anual;9.99;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2012;Anual;9.79;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2013;Anual;9.81;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2014;Anual;9.89;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2015;Anual;10.05;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2016;Anual;9.94;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2017;Anual;9.98;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2018;Anual;16.57;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2019;Anual;16.52;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2020;Anual;16.47;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2021;Anual;16.47;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2022;Anual;16.86;181;18;Casco Histórico de Vallecas;Villa de Vallecas
2005;Anual;13.58;123;12;San Fermín;Usera
2006;Anual;13.46;123;12;San Fermín;Usera
2007;Anual;13.32;123;12;San Fermín;Usera
2008;Anual;13.22;123;12;San Fermín;Usera
2009;Anual;13.27;123;12;San Fermín;Usera
2010;Anual;13.31;123;12;San Fermín;Usera
2011;Anual;13.48;123;12;San Fermín;Usera
2012;Anual;13.78;123;12;San Fermín;Usera
2013;Anual;14.18;123;12;San Fermín;Usera
2014;Anual;14.54;123;12;San Fermín;Usera
2015;Anual;14.7;123;12;San Fermín;Usera
2016;Anual;14.4;123;12;San Fermín;Usera
2017;Anual;14.47;123;12;San Fermín;Usera
2018;Anual;14.53;123;12;San Fermín;Usera
2019;Anual;14.25;123;12;San Fermín;Usera
2020;Anual;14.3;123;12;San Fermín;Usera
2021;Anual;14.21;123;12;San Fermín;Usera
2022;Anual;14.54;123;12;San Fermín;Usera
2005;Anual;16.49;106;10;Cuatro Vientos;Latina
2006;Anual;10.33;106;10;Cuatro Vientos;Latina
2007;Anual;6.6;106;10;Cuatro Vientos;Latina
2008;Anual;5.91;106;10;Cuatro Vientos;Latina
2009;Anual;4.76;106;10;Cuatro Vientos;Latina
2010;Anual;4.52;106;10;Cuatro Vientos;Latina
2011;Anual;4.69;106;10;Cuatro Vientos;Latina
2012;Anual;5.11;106;10;Cuatro Vientos;Latina
2013;Anual;5.45;106;10;Cuatro Vientos;Latina
2014;Anual;6.22;106;10;Cuatro Vientos;Latina
2015;Anual;6.7;106;10;Cuatro Vientos;Latina
2016;Anual;6.5;106;10;Cuatro Vientos;Latina
2017;Anual;6.51;106;10;Cuatro Vientos;Latina
2018;Anual;6.23;106;10;Cuatro Vientos;Latina
2019;Anual;6.16;106;10;Cuatro Vientos;Latina
2020;Anual;6.39;106;10;Cuatro Vientos;Latina
2021;Anual;6.74;106;10;Cuatro Vientos;Latina
2022;Anual;6.99;106;10;Cuatro Vientos;Latina
2005;Anual;16.69;116;11;Buenavista;Carabanchel
2006;Anual;15.37;116;11;Buenavista;Carabanchel
2007;Anual;13.74;116;11;Buenavista;Carabanchel
2008;Anual;13.23;116;11;Buenavista;Carabanchel
2009;Anual;12.97;116;11;Buenavista;Carabanchel
2010;Anual;13.0;116;11;Buenavista;Carabanchel
2011;Anual;13.09;116;11;Buenavista;Carabanchel
2012;Anual;13.21;116;11;Buenavista;Carabanchel
2013;Anual;13.48;116;11;Buenavista;Carabanchel
2014;Anual;13.96;116;11;Buenavista;Carabanchel
2015;Anual;14.18;116;11;Buenavista;Carabanchel
2016;Anual;14.13;116;11;Buenavista;Carabanchel
2017;Anual;13.9;116;11;Buenavista;Carabanchel
2018;Anual;13.81;116;11;Buenavista;Carabanchel
2019;Anual;13.8;116;11;Buenavista;Carabanchel
2020;Anual;13.66;116;11;Buenavista;Carabanchel
2021;Anual;13.43;116;11;Buenavista;Carabanchel
2022;Anual;13.57;116;11;Buenavista;Carabanchel
2005;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2006;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2007;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2008;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2009;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2010;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2011;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2012;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2013;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2014;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2015;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2016;Anual;;183;18;Ensanche de Vallecas;Villa de Vallecas
2017;Anual;0.0;183;18;Ensanche de Vallecas;Villa de Vallecas
2018;Anual;4.05;183;18;Ensanche de Vallecas;Villa de Vallecas
2019;Anual;4.27;183;18;Ensanche de Vallecas;Villa de Vallecas
2020;Anual;4.6;183;18;Ensanche de Vallecas;Villa de Vallecas
2021;Anual;4.69;183;18;Ensanche de Vallecas;Villa de Vallecas
2022;Anual;5.09;183;18;Ensanche de Vallecas;Villa de Vallecas
2005;Anual;21.29;121;12;Orcasitas;Usera
2006;Anual;20.86;121;12;Orcasitas;Usera
2007;Anual;20.55;121;12;Orcasitas;Usera
2008;Anual;20.6;121;12;Orcasitas;Usera
2009;Anual;20.39;121;12;Orcasitas;Usera
2010;Anual;20.24;121;12;Orcasitas;Usera
2011;Anual;20.15;121;12;Orcasitas;Usera
2012;Anual;20.09;121;12;Orcasitas;Usera
2013;Anual;20.04;121;12;Orcasitas;Usera
2014;Anual;20.21;121;12;Orcasitas;Usera
2015;Anual;20.13;121;12;Orcasitas;Usera
2016;Anual;19.92;121;12;Orcasitas;Usera
2017;Anual;19.76;121;12;Orcasitas;Usera
2018;Anual;19.66;121;12;Orcasitas;Usera
2019;Anual;19.44;121;12;Orcasitas;Usera
2020;Anual;19.1;121;12;Orcasitas;Usera
2021;Anual;18.99;121;12;Orcasitas;Usera
2022;Anual;18.99;121;12;Orcasitas;Usera
2005;Anual;17.48;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2006;Anual;17.58;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2007;Anual;17.41;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2008;Anual;17.24;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2009;Anual;17.11;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2010;Anual;17.26;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2011;Anual;17.48;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2012;Anual;17.76;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2013;Anual;18.12;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2014;Anual;18.28;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2015;Anual;18.34;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2016;Anual;17.99;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2017;Anual;17.8;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2018;Anual;17.41;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2019;Anual;16.97;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2020;Anual;16.41;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2021;Anual;16.25;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2022;Anual;16.37;171;17;Villaverde Alto - Casco Histórico de Villaverde;Villaverde
2005;Anual;12.89;174;17;Los Rosales;Villaverde
2006;Anual;13.19;174;17;Los Rosales;Villaverde
2007;Anual;13.36;174;17;Los Rosales;Villaverde
2008;Anual;13.29;174;17;Los Rosales;Villaverde
2009;Anual;13.54;174;17;Los Rosales;Villaverde
2010;Anual;13.9;174;17;Los Rosales;Villaverde
2011;Anual;14.44;174;17;Los Rosales;Villaverde
2012;Anual;14.93;174;17;Los Rosales;Villaverde
2013;Anual;15.38;174;17;Los Rosales;Villaverde
2014;Anual;16.19;174;17;Los Rosales;Villaverde
2015;Anual;16.47;174;17;Los Rosales;Villaverde
2016;Anual;16.51;174;17;Los Rosales;Villaverde
2017;Anual;16.76;174;17;Los Rosales;Villaverde
2018;Anual;16.75;174;17;Los Rosales;Villaverde
2019;Anual;16.65;174;17;Los Rosales;Villaverde
2020;Anual;16.71;174;17;Los Rosales;Villaverde
2021;Anual;16.81;174;17;Los Rosales;Villaverde
2022;Anual;17.05;174;17;Los Rosales;Villaverde
2005;Anual;22.28;175;17;Ángeles;Villaverde
2006;Anual;22.88;175;17;Ángeles;Villaverde
2007;Anual;23.29;175;17;Ángeles;Villaverde
2008;Anual;23.25;175;17;Ángeles;Villaverde
2009;Anual;23.61;175;17;Ángeles;Villaverde
2010;Anual;24.26;175;17;Ángeles;Villaverde
2011;Anual;24.68;175;17;Ángeles;Villaverde
2012;Anual;25.44;175;17;Ángeles;Villaverde
2013;Anual;25.97;175;17;Ángeles;Villaverde
2014;Anual;26.74;175;17;Ángeles;Villaverde
2015;Anual;27.39;175;17;Ángeles;Villaverde
2016;Anual;27.35;175;17;Ángeles;Villaverde
2017;Anual;27.37;175;17;Ángeles;Villaverde
2018;Anual;27.19;175;17;Ángeles;Villaverde
2019;Anual;26.54;175;17;Ángeles;Villaverde
2020;Anual;25.41;175;17;Ángeles;Villaverde
2021;Anual;24.75;175;17;Ángeles;Villaverde
2022;Anual;24.39;175;17;Ángeles;Villaverde
2005;Anual;6.47;173;17;Butarque;Villaverde
2006;Anual;6.31;173;17;Butarque;Villaverde
2007;Anual;6.27;173;17;Butarque;Villaverde
2008;Anual;6.42;173;17;Butarque;Villaverde
2009;Anual;6.56;173;17;Butarque;Villaverde
2010;Anual;6.81;173;17;Butarque;Villaverde
2011;Anual;7.14;173;17;Butarque;Villaverde
2012;Anual;7.38;173;17;Butarque;Villaverde
2013;Anual;7.72;173;17;Butarque;Villaverde
2014;Anual;8.0;173;17;Butarque;Villaverde
2015;Anual;8.2;173;17;Butarque;Villaverde
2016;Anual;8.4;173;17;Butarque;Villaverde
2017;Anual;8.56;173;17;Butarque;Villaverde
2018;Anual;8.58;173;17;Butarque;Villaverde
2019;Anual;8.76;173;17;Butarque;Villaverde
2020;Anual;8.72;173;17;Butarque;Villaverde
2021;Anual;8.66;173;17;Butarque;Villaverde
2022;Anual;8.86;173;17;Butarque;Villaverde
2005;Anual;20.31;172;17;San Cristóbal;Villaverde
2006;Anual;19.31;172;17;San Cristóbal;Villaverde
2007;Anual;18.87;172;17;San Cristóbal;Villaverde
2008;Anual;17.72;172;17;San Cristóbal;Villaverde
2009;Anual;16.91;172;17;San Cristóbal;Villaverde
2010;Anual;16.58;172;17;San Cristóbal;Villaverde
2011;Anual;16.38;172;17;San Cristóbal;Villaverde
2012;Anual;15.96;172;17;San Cristóbal;Villaverde
2013;Anual;15.95;172;17;San Cristóbal;Villaverde
2014;Anual;15.77;172;17;San Cristóbal;Villaverde
2015;Anual;15.56;172;17;San Cristóbal;Villaverde
2016;Anual;14.91;172;17;San Cristóbal;Villaverde
2017;Anual;14.35;172;17;San Cristóbal;Villaverde
2018;Anual;13.74;172;17;San Cristóbal;Villaverde
2019;Anual;12.81;172;17;San Cristóbal;Villaverde
2020;Anual;11.88;172;17;San Cristóbal;Villaverde
2021;Anual;11.45;172;17;San Cristóbal;Villaverde
2022;Anual;11.26;172;17;San Cristóbal;Villaverde
